id,label,name,ontology,code,uri,synonyms
dataset_549,Dataset,Drug Ontology,,,,
field_549,Field,drug_name,,,,
dcfield_549,DublinCore,title,,,,
value_549,Drug,Drug_21,,,,
dataset_550,Dataset,Drug Ontology,,,,
field_550,Field,drug_name,,,,
dcfield_550,DublinCore,title,,,,
value_550,Drug,Drug_22,,,,
dataset_551,Dataset,Drug Ontology,,,,
field_551,Field,drug_name,,,,
dcfield_551,DublinCore,title,,,,
value_551,Drug,Drug_23,,,,
dataset_552,Dataset,Drug Ontology,,,,
field_552,Field,drug_name,,,,
dcfield_552,DublinCore,title,,,,
value_552,Drug,Drug_24,,,,
dataset_553,Dataset,Drug Ontology,,,,
field_553,Field,drug_name,,,,
dcfield_553,DublinCore,title,,,,
value_553,Drug,Drug_25,,,,
dataset_554,Dataset,Drug Ontology,,,,
field_554,Field,drug_name,,,,
dcfield_554,DublinCore,title,,,,
value_554,Drug,Drug_26,,,,
dataset_555,Dataset,Drug Ontology,,,,
field_555,Field,drug_name,,,,
dcfield_555,DublinCore,title,,,,
value_555,Drug,Drug_27,,,,
dataset_556,Dataset,Drug Ontology,,,,
field_556,Field,drug_name,,,,
dcfield_556,DublinCore,title,,,,
value_556,Drug,Drug_28,,,,
dataset_557,Dataset,Drug Ontology,,,,
field_557,Field,drug_name,,,,
dcfield_557,DublinCore,title,,,,
value_557,Drug,Drug_29,,,,
dataset_558,Dataset,Drug Ontology,,,,
field_558,Field,drug_name,,,,
dcfield_558,DublinCore,title,,,,
value_558,Drug,Drug_30,,,,
dataset_559,Dataset,Drug Ontology,,,,
field_559,Field,drug_name,,,,
dcfield_559,DublinCore,title,,,,
value_559,Drug,Drug_31,,,,
dataset_560,Dataset,Drug Ontology,,,,
field_560,Field,drug_name,,,,
dcfield_560,DublinCore,title,,,,
value_560,Drug,Drug_32,,,,
dataset_561,Dataset,Drug Ontology,,,,
field_561,Field,drug_name,,,,
dcfield_561,DublinCore,title,,,,
value_561,Drug,Drug_33,,,,
dataset_562,Dataset,Drug Ontology,,,,
field_562,Field,drug_name,,,,
dcfield_562,DublinCore,title,,,,
value_562,Drug,Drug_34,,,,
dataset_563,Dataset,Drug Ontology,,,,
field_563,Field,drug_name,,,,
dcfield_563,DublinCore,title,,,,
value_563,Drug,Drug_35,,,,
dataset_564,Dataset,Drug Ontology,,,,
field_564,Field,drug_name,,,,
dcfield_564,DublinCore,title,,,,
value_564,Drug,Drug_36,,,,
dataset_565,Dataset,Drug Ontology,,,,
field_565,Field,drug_name,,,,
dcfield_565,DublinCore,title,,,,
value_565,Drug,Drug_37,,,,
dataset_566,Dataset,Drug Ontology,,,,
field_566,Field,drug_name,,,,
dcfield_566,DublinCore,title,,,,
value_566,Drug,Drug_38,,,,
dataset_567,Dataset,Drug Ontology,,,,
field_567,Field,drug_name,,,,
dcfield_567,DublinCore,title,,,,
value_567,Drug,Drug_39,,,,
dataset_568,Dataset,Drug Ontology,,,,
field_568,Field,drug_name,,,,
dcfield_568,DublinCore,title,,,,
value_568,Drug,Drug_40,,,,
dataset_569,Dataset,Drug Ontology,,,,
field_569,Field,drug_name,,,,
dcfield_569,DublinCore,title,,,,
value_569,Drug,Drug_41,,,,
dataset_570,Dataset,Drug Ontology,,,,
field_570,Field,drug_name,,,,
dcfield_570,DublinCore,title,,,,
value_570,Drug,Drug_42,,,,
dataset_571,Dataset,Drug Ontology,,,,
field_571,Field,drug_name,,,,
dcfield_571,DublinCore,title,,,,
value_571,Drug,Drug_43,,,,
dataset_572,Dataset,Drug Ontology,,,,
field_572,Field,drug_name,,,,
dcfield_572,DublinCore,title,,,,
value_572,Drug,Drug_44,,,,
dataset_573,Dataset,Drug Ontology,,,,
field_573,Field,drug_name,,,,
dcfield_573,DublinCore,title,,,,
value_573,Drug,Drug_45,,,,
dataset_574,Dataset,Drug Ontology,,,,
field_574,Field,drug_name,,,,
dcfield_574,DublinCore,title,,,,
value_574,Drug,Drug_46,,,,
dataset_575,Dataset,Drug Ontology,,,,
field_575,Field,drug_name,,,,
dcfield_575,DublinCore,title,,,,
value_575,Drug,Drug_47,,,,
dataset_576,Dataset,Drug Ontology,,,,
field_576,Field,drug_name,,,,
dcfield_576,DublinCore,title,,,,
value_576,Drug,Drug_48,,,,
dataset_577,Dataset,Drug Ontology,,,,
field_577,Field,drug_name,,,,
dcfield_577,DublinCore,title,,,,
value_577,Drug,Drug_49,,,,
dataset_578,Dataset,Drug Ontology,,,,
field_578,Field,drug_name,,,,
dcfield_578,DublinCore,title,,,,
value_578,Drug,Drug_50,,,,
dataset_579,Dataset,Drug Ontology,,,,
field_579,Field,generic_name,,,,
dcfield_579,DublinCore,subject,,,,
value_579,Value,Remdesivir,,,,
dataset_580,Dataset,Drug Ontology,,,,
field_580,Field,generic_name,,,,
dcfield_580,DublinCore,subject,,,,
value_580,Value,Paracetamol,,,,
dataset_581,Dataset,Drug Ontology,,,,
field_581,Field,generic_name,,,,
dcfield_581,DublinCore,subject,,,,
value_581,Value,Atorvastatin,,,,
dataset_582,Dataset,Drug Ontology,,,,
field_582,Field,generic_name,,,,
dcfield_582,DublinCore,subject,,,,
value_582,Value,Metformin,,,,
dataset_583,Dataset,Drug Ontology,,,,
field_583,Field,generic_name,,,,
dcfield_583,DublinCore,subject,,,,
value_583,Value,Amlodipine,,,,
dataset_584,Dataset,Drug Ontology,,,,
field_584,Field,generic_name,,,,
dcfield_584,DublinCore,subject,,,,
value_584,Value,Insulin,,,,
dataset_585,Dataset,Drug Ontology,,,,
field_585,Field,drug_class,,,,
dcfield_585,DublinCore,type,,,,
value_585,Value,Chemotherapy,,,,
dataset_586,Dataset,Drug Ontology,,,,
field_586,Field,drug_class,,,,
dcfield_586,DublinCore,type,,,,
value_586,Value,Antiviral,,,,
dataset_587,Dataset,Drug Ontology,,,,
field_587,Field,drug_class,,,,
dcfield_587,DublinCore,type,,,,
value_587,Value,Antibiotic,,,,
dataset_588,Dataset,Drug Ontology,,,,
field_588,Field,drug_class,,,,
dcfield_588,DublinCore,type,,,,
value_588,Value,Statin,,,,
dataset_589,Dataset,Drug Ontology,,,,
field_589,Field,drug_class,,,,
dcfield_589,DublinCore,type,,,,
value_589,Value,Analgesic,,,,
dataset_590,Dataset,Drug Ontology,,,,
field_590,Field,drug_class,,,,
dcfield_590,DublinCore,type,,,,
value_590,Value,Antidiabetic,,,,
dataset_591,Dataset,Drug Ontology,,,,
field_591,Field,drug_class,,,,
dcfield_591,DublinCore,type,,,,
value_591,Value,Antihypertensive,,,,
dataset_592,Dataset,Drug Ontology,,,,
field_592,Field,mechanism_of_action,,,,
dcfield_592,DublinCore,description,,,,
value_592,Value,Beta Blocker,,,,
dataset_593,Dataset,Drug Ontology,,,,
field_593,Field,mechanism_of_action,,,,
dcfield_593,DublinCore,description,,,,
value_593,Value,HMG-CoA Reductase Inhibitor,,,,
dataset_594,Dataset,Drug Ontology,,,,
field_594,Field,mechanism_of_action,,,,
dcfield_594,DublinCore,description,,,,
value_594,Value,Insulin Sensitizer,,,,
dataset_595,Dataset,Drug Ontology,,,,
field_595,Field,mechanism_of_action,,,,
dcfield_595,DublinCore,description,,,,
value_595,Value,Protease Inhibitor,,,,
dataset_596,Dataset,Drug Ontology,,,,
field_596,Field,mechanism_of_action,,,,
dcfield_596,DublinCore,description,,,,
value_596,Value,COX Inhibitor,,,,
dataset_597,Dataset,Drug Ontology,,,,
field_597,Field,mechanism_of_action,,,,
dcfield_597,DublinCore,description,,,,
value_597,Value,ACE Inhibitor,,,,
dataset_598,Dataset,Drug Ontology,,,,
field_598,Field,mechanism_of_action,,,,
dcfield_598,DublinCore,description,,,,
value_598,Value,DNA Synthesis Inhibitor,,,,
dataset_599,Dataset,Drug Ontology,,,,
field_599,Field,route_of_administration,,,,
dcfield_599,DublinCore,format,,,,
value_599,Value,Topical,,,,
dataset_600,Dataset,Drug Ontology,,,,
field_600,Field,route_of_administration,,,,
dcfield_600,DublinCore,format,,,,
value_600,Value,Injection,,,,
dataset_601,Dataset,Drug Ontology,,,,
field_601,Field,route_of_administration,,,,
dcfield_601,DublinCore,format,,,,
value_601,Value,IV,,,,
dataset_602,Dataset,Drug Ontology,,,,
field_602,Field,route_of_administration,,,,
dcfield_602,DublinCore,format,,,,
value_602,Value,Oral,,,,
dataset_603,Dataset,Drug Ontology,,,,
field_603,Field,atc_code,,,,
dcfield_603,DublinCore,identifier,,,,
value_603,Value,ATC00001,,,,
dataset_604,Dataset,Drug Ontology,,,,
field_604,Field,atc_code,,,,
dcfield_604,DublinCore,identifier,,,,
value_604,Value,ATC00002,,,,
dataset_605,Dataset,Drug Ontology,,,,
field_605,Field,atc_code,,,,
dcfield_605,DublinCore,identifier,,,,
value_605,Value,ATC00003,,,,
dataset_606,Dataset,Drug Ontology,,,,
field_606,Field,atc_code,,,,
dcfield_606,DublinCore,identifier,,,,
value_606,Value,ATC00004,,,,
dataset_607,Dataset,Drug Ontology,,,,
field_607,Field,atc_code,,,,
dcfield_607,DublinCore,identifier,,,,
value_607,Value,ATC00005,,,,
dataset_608,Dataset,Drug Ontology,,,,
field_608,Field,atc_code,,,,
dcfield_608,DublinCore,identifier,,,,
value_608,Value,ATC00006,,,,
dataset_609,Dataset,Drug Ontology,,,,
field_609,Field,atc_code,,,,
dcfield_609,DublinCore,identifier,,,,
value_609,Value,ATC00007,,,,
dataset_610,Dataset,Drug Ontology,,,,
field_610,Field,atc_code,,,,
dcfield_610,DublinCore,identifier,,,,
value_610,Value,ATC00008,,,,
dataset_611,Dataset,Drug Ontology,,,,
field_611,Field,atc_code,,,,
dcfield_611,DublinCore,identifier,,,,
value_611,Value,ATC00009,,,,
dataset_612,Dataset,Drug Ontology,,,,
field_612,Field,atc_code,,,,
dcfield_612,DublinCore,identifier,,,,
value_612,Value,ATC00010,,,,
dataset_613,Dataset,Drug Ontology,,,,
field_613,Field,atc_code,,,,
dcfield_613,DublinCore,identifier,,,,
value_613,Value,ATC00011,,,,
dataset_614,Dataset,Drug Ontology,,,,
field_614,Field,atc_code,,,,
dcfield_614,DublinCore,identifier,,,,
value_614,Value,ATC00012,,,,
dataset_615,Dataset,Drug Ontology,,,,
field_615,Field,atc_code,,,,
dcfield_615,DublinCore,identifier,,,,
value_615,Value,ATC00013,,,,
dataset_616,Dataset,Drug Ontology,,,,
field_616,Field,atc_code,,,,
dcfield_616,DublinCore,identifier,,,,
value_616,Value,ATC00014,,,,
dataset_617,Dataset,Drug Ontology,,,,
field_617,Field,atc_code,,,,
dcfield_617,DublinCore,identifier,,,,
value_617,Value,ATC00015,,,,
dataset_618,Dataset,Drug Ontology,,,,
field_618,Field,atc_code,,,,
dcfield_618,DublinCore,identifier,,,,
value_618,Value,ATC00016,,,,
dataset_619,Dataset,Drug Ontology,,,,
field_619,Field,atc_code,,,,
dcfield_619,DublinCore,identifier,,,,
value_619,Value,ATC00017,,,,
dataset_620,Dataset,Drug Ontology,,,,
field_620,Field,atc_code,,,,
dcfield_620,DublinCore,identifier,,,,
value_620,Value,ATC00018,,,,
dataset_621,Dataset,Drug Ontology,,,,
field_621,Field,atc_code,,,,
dcfield_621,DublinCore,identifier,,,,
value_621,Value,ATC00019,,,,
dataset_622,Dataset,Drug Ontology,,,,
field_622,Field,atc_code,,,,
dcfield_622,DublinCore,identifier,,,,
value_622,Value,ATC00020,,,,
dataset_623,Dataset,Drug Ontology,,,,
field_623,Field,atc_code,,,,
dcfield_623,DublinCore,identifier,,,,
value_623,Value,ATC00021,,,,
dataset_624,Dataset,Drug Ontology,,,,
field_624,Field,atc_code,,,,
dcfield_624,DublinCore,identifier,,,,
value_624,Value,ATC00022,,,,
dataset_625,Dataset,Drug Ontology,,,,
field_625,Field,atc_code,,,,
dcfield_625,DublinCore,identifier,,,,
value_625,Value,ATC00023,,,,
dataset_626,Dataset,Drug Ontology,,,,
field_626,Field,atc_code,,,,
dcfield_626,DublinCore,identifier,,,,
value_626,Value,ATC00024,,,,
dataset_627,Dataset,Drug Ontology,,,,
field_627,Field,atc_code,,,,
dcfield_627,DublinCore,identifier,,,,
value_627,Value,ATC00025,,,,
dataset_628,Dataset,Drug Ontology,,,,
field_628,Field,atc_code,,,,
dcfield_628,DublinCore,identifier,,,,
value_628,Value,ATC00026,,,,
dataset_629,Dataset,Drug Ontology,,,,
field_629,Field,atc_code,,,,
dcfield_629,DublinCore,identifier,,,,
value_629,Value,ATC00027,,,,
dataset_630,Dataset,Drug Ontology,,,,
field_630,Field,atc_code,,,,
dcfield_630,DublinCore,identifier,,,,
value_630,Value,ATC00028,,,,
dataset_631,Dataset,Drug Ontology,,,,
field_631,Field,atc_code,,,,
dcfield_631,DublinCore,identifier,,,,
value_631,Value,ATC00029,,,,
dataset_632,Dataset,Drug Ontology,,,,
field_632,Field,atc_code,,,,
dcfield_632,DublinCore,identifier,,,,
value_632,Value,ATC00030,,,,
dataset_633,Dataset,Drug Ontology,,,,
field_633,Field,atc_code,,,,
dcfield_633,DublinCore,identifier,,,,
value_633,Value,ATC00031,,,,
dataset_634,Dataset,Drug Ontology,,,,
field_634,Field,atc_code,,,,
dcfield_634,DublinCore,identifier,,,,
value_634,Value,ATC00032,,,,
dataset_635,Dataset,Drug Ontology,,,,
field_635,Field,atc_code,,,,
dcfield_635,DublinCore,identifier,,,,
value_635,Value,ATC00033,,,,
dataset_636,Dataset,Drug Ontology,,,,
field_636,Field,atc_code,,,,
dcfield_636,DublinCore,identifier,,,,
value_636,Value,ATC00034,,,,
dataset_637,Dataset,Drug Ontology,,,,
field_637,Field,atc_code,,,,
dcfield_637,DublinCore,identifier,,,,
value_637,Value,ATC00035,,,,
dataset_638,Dataset,Drug Ontology,,,,
field_638,Field,atc_code,,,,
dcfield_638,DublinCore,identifier,,,,
value_638,Value,ATC00036,,,,
dataset_639,Dataset,Drug Ontology,,,,
field_639,Field,atc_code,,,,
dcfield_639,DublinCore,identifier,,,,
value_639,Value,ATC00037,,,,
dataset_640,Dataset,Drug Ontology,,,,
field_640,Field,atc_code,,,,
dcfield_640,DublinCore,identifier,,,,
value_640,Value,ATC00038,,,,
dataset_641,Dataset,Drug Ontology,,,,
field_641,Field,atc_code,,,,
dcfield_641,DublinCore,identifier,,,,
value_641,Value,ATC00039,,,,
dataset_642,Dataset,Drug Ontology,,,,
field_642,Field,atc_code,,,,
dcfield_642,DublinCore,identifier,,,,
value_642,Value,ATC00040,,,,
dataset_643,Dataset,Drug Ontology,,,,
field_643,Field,atc_code,,,,
dcfield_643,DublinCore,identifier,,,,
value_643,Value,ATC00041,,,,
dataset_644,Dataset,Drug Ontology,,,,
field_644,Field,atc_code,,,,
dcfield_644,DublinCore,identifier,,,,
value_644,Value,ATC00042,,,,
dataset_645,Dataset,Drug Ontology,,,,
field_645,Field,atc_code,,,,
dcfield_645,DublinCore,identifier,,,,
value_645,Value,ATC00043,,,,
dataset_646,Dataset,Drug Ontology,,,,
field_646,Field,atc_code,,,,
dcfield_646,DublinCore,identifier,,,,
value_646,Value,ATC00044,,,,
dataset_647,Dataset,Drug Ontology,,,,
field_647,Field,atc_code,,,,
dcfield_647,DublinCore,identifier,,,,
value_647,Value,ATC00045,,,,
dataset_648,Dataset,Drug Ontology,,,,
field_648,Field,atc_code,,,,
dcfield_648,DublinCore,identifier,,,,
value_648,Value,ATC00046,,,,
dataset_649,Dataset,Drug Ontology,,,,
field_649,Field,atc_code,,,,
dcfield_649,DublinCore,identifier,,,,
value_649,Value,ATC00047,,,,
dataset_650,Dataset,Drug Ontology,,,,
field_650,Field,atc_code,,,,
dcfield_650,DublinCore,identifier,,,,
value_650,Value,ATC00048,,,,
dataset_651,Dataset,Drug Ontology,,,,
field_651,Field,atc_code,,,,
dcfield_651,DublinCore,identifier,,,,
value_651,Value,ATC00049,,,,
dataset_652,Dataset,Drug Ontology,,,,
field_652,Field,atc_code,,,,
dcfield_652,DublinCore,identifier,,,,
value_652,Value,ATC00050,,,,
dataset_653,Dataset,Drug Ontology,,,,
field_653,Field,approved,,,,
dcfield_653,DublinCore,rights,,,,
value_653,Value,Yes,,,,
dataset_654,Dataset,Drug Ontology,,,,
field_654,Field,approved,,,,
dcfield_654,DublinCore,rights,,,,
value_654,Value,No,,,,
dataset_655,Dataset,Drug Ontology,,,,
field_655,Field,synonyms,,,,
dcfield_655,DublinCore,relation,,,,
value_655,Value,Med5|Med2|Med4,,,,
dataset_656,Dataset,Drug Ontology,,,,
field_656,Field,synonyms,,,,
dcfield_656,DublinCore,relation,,,,
value_656,Value,Med3|Med5|Med4,,,,
dataset_657,Dataset,Drug Ontology,,,,
field_657,Field,synonyms,,,,
dcfield_657,DublinCore,relation,,,,
value_657,Value,Med4|Med2|Med5,,,,
dataset_658,Dataset,Drug Ontology,,,,
field_658,Field,synonyms,,,,
dcfield_658,DublinCore,relation,,,,
value_658,Value,Med2|Med3|Med5,,,,
dataset_659,Dataset,Drug Ontology,,,,
field_659,Field,synonyms,,,,
dcfield_659,DublinCore,relation,,,,
value_659,Value,Med3|Med2|Med4,,,,
dataset_660,Dataset,Drug Ontology,,,,
field_660,Field,synonyms,,,,
dcfield_660,DublinCore,relation,,,,
value_660,Value,Med3|Med4|Med2,,,,
dataset_661,Dataset,Drug Ontology,,,,
field_661,Field,synonyms,,,,
dcfield_661,DublinCore,relation,,,,
value_661,Value,Med1|Med3|Med5,,,,
dataset_662,Dataset,Drug Ontology,,,,
field_662,Field,synonyms,,,,
dcfield_662,DublinCore,relation,,,,
value_662,Value,Med3|Med5|Med2,,,,
dataset_663,Dataset,Drug Ontology,,,,
field_663,Field,synonyms,,,,
dcfield_663,DublinCore,relation,,,,
value_663,Value,Med5|Med1|Med3,,,,
dataset_664,Dataset,Drug Ontology,,,,
field_664,Field,synonyms,,,,
dcfield_664,DublinCore,relation,,,,
value_664,Value,Med2|Med3|Med1,,,,
dataset_665,Dataset,Drug Ontology,,,,
field_665,Field,synonyms,,,,
dcfield_665,DublinCore,relation,,,,
value_665,Value,Med1|Med4|Med5,,,,
dataset_666,Dataset,Drug Ontology,,,,
field_666,Field,synonyms,,,,
dcfield_666,DublinCore,relation,,,,
value_666,Value,Med1|Med3|Med4,,,,
dataset_667,Dataset,Drug Ontology,,,,
field_667,Field,synonyms,,,,
dcfield_667,DublinCore,relation,,,,
value_667,Value,Med2|Med5|Med4,,,,
dataset_668,Dataset,Drug Ontology,,,,
field_668,Field,synonyms,,,,
dcfield_668,DublinCore,relation,,,,
value_668,Value,Med5|Med4|Med3,,,,
dataset_669,Dataset,Drug Ontology,,,,
field_669,Field,synonyms,,,,
dcfield_669,DublinCore,relation,,,,
value_669,Value,Med2|Med5|Med1,,,,
dataset_670,Dataset,Drug Ontology,,,,
field_670,Field,synonyms,,,,
dcfield_670,DublinCore,relation,,,,
value_670,Value,Med1|Med4|Med2,,,,
dataset_671,Dataset,Drug Ontology,,,,
field_671,Field,synonyms,,,,
dcfield_671,DublinCore,relation,,,,
value_671,Value,Med3|Med5|Med1,,,,
dataset_672,Dataset,Drug Ontology,,,,
field_672,Field,synonyms,,,,
dcfield_672,DublinCore,relation,,,,
value_672,Value,Med5|Med3|Med4,,,,
dataset_673,Dataset,Drug Ontology,,,,
field_673,Field,synonyms,,,,
dcfield_673,DublinCore,relation,,,,
value_673,Value,Med4|Med3|Med2,,,,
dataset_674,Dataset,Drug Ontology,,,,
field_674,Field,synonyms,,,,
dcfield_674,DublinCore,relation,,,,
value_674,Value,Med2|Med1|Med5,,,,
dataset_675,Dataset,Drug Ontology,,,,
field_675,Field,synonyms,,,,
dcfield_675,DublinCore,relation,,,,
value_675,Value,Med5|Med2|Med3,,,,
dataset_676,Dataset,Drug Ontology,,,,
field_676,Field,synonyms,,,,
dcfield_676,DublinCore,relation,,,,
value_676,Value,Med5|Med4|Med1,,,,
dataset_677,Dataset,Drug Ontology,,,,
field_677,Field,synonyms,,,,
dcfield_677,DublinCore,relation,,,,
value_677,Value,Med5|Med4|Med2,,,,
dataset_678,Dataset,Drug Ontology,,,,
field_678,Field,synonyms,,,,
dcfield_678,DublinCore,relation,,,,
value_678,Value,Med2|Med1|Med4,,,,
dataset_679,Dataset,Drug Ontology,,,,
field_679,Field,synonyms,,,,
dcfield_679,DublinCore,relation,,,,
value_679,Value,Med2|Med1|Med3,,,,
dataset_680,Dataset,Drug Ontology,,,,
field_680,Field,synonyms,,,,
dcfield_680,DublinCore,relation,,,,
value_680,Value,Med4|Med3|Med1,,,,
dataset_681,Dataset,Drug Ontology,,,,
field_681,Field,synonyms,,,,
dcfield_681,DublinCore,relation,,,,
value_681,Value,Med4|Med1|Med5,,,,
dataset_682,Dataset,Drug Ontology,,,,
field_682,Field,synonyms,,,,
dcfield_682,DublinCore,relation,,,,
value_682,Value,Med3|Med2|Med5,,,,
dataset_683,Dataset,Drug Ontology,,,,
field_683,Field,synonyms,,,,
dcfield_683,DublinCore,relation,,,,
value_683,Value,Med4|Med3|Med5,,,,
dataset_684,Dataset,Drug Ontology,,,,
field_684,Field,synonyms,,,,
dcfield_684,DublinCore,relation,,,,
value_684,Value,Med5|Med1|Med4,,,,
dataset_685,Dataset,Drug Ontology,,,,
field_685,Field,synonyms,,,,
dcfield_685,DublinCore,relation,,,,
value_685,Value,Med3|Med1|Med4,,,,
dataset_686,Dataset,Drug Ontology,,,,
field_686,Field,synonyms,,,,
dcfield_686,DublinCore,relation,,,,
value_686,Value,Med1|Med3|Med2,,,,
dataset_687,Dataset,Drug Ontology,,,,
field_687,Field,synonyms,,,,
dcfield_687,DublinCore,relation,,,,
value_687,Value,Med4|Med5|Med2,,,,
dataset_688,Dataset,Drug Ontology,,,,
field_688,Field,synonyms,,,,
dcfield_688,DublinCore,relation,,,,
value_688,Value,Med4|Med2|Med3,,,,
dataset_689,Dataset,Drug Ontology,,,,
field_689,Field,synonyms,,,,
dcfield_689,DublinCore,relation,,,,
value_689,Value,Med3|Med1|Med2,,,,
dataset_690,Dataset,Drug Ontology,,,,
field_690,Field,synonyms,,,,
dcfield_690,DublinCore,relation,,,,
value_690,Value,Med3|Med4|Med1,,,,
dataset_691,Dataset,Drug Ontology,,,,
field_691,Field,synonyms,,,,
dcfield_691,DublinCore,relation,,,,
value_691,Value,Med1|Med5|Med3,,,,
dataset_692,Dataset,Drug Ontology,,,,
field_692,Field,synonyms,,,,
dcfield_692,DublinCore,relation,,,,
value_692,Value,Med3|Med1|Med5,,,,
dataset_693,Dataset,Drug Ontology,,,,
field_693,Field,synonyms,,,,
dcfield_693,DublinCore,relation,,,,
value_693,Value,Med3|Med4|Med5,,,,
dataset_694,Dataset,Drug Ontology,,,,
field_694,Field,synonyms,,,,
dcfield_694,DublinCore,relation,,,,
value_694,Value,Med1|Med2|Med3,,,,
dataset_695,Dataset,Drug Ontology,,,,
field_695,Field,synonyms,,,,
dcfield_695,DublinCore,relation,,,,
value_695,Value,Med5|Med1|Med2,,,,
dataset_696,Dataset,Drug Ontology,,,,
field_696,Field,synonyms,,,,
dcfield_696,DublinCore,relation,,,,
value_696,Value,Med2|Med4|Med5,,,,
dataset_697,Dataset,Drug Ontology,,,,
field_697,Field,synonyms,,,,
dcfield_697,DublinCore,relation,,,,
value_697,Value,Med5|Med3|Med1,,,,
dataset_698,Dataset,Drug Ontology,,,,
field_698,Field,synonyms,,,,
dcfield_698,DublinCore,relation,,,,
value_698,Value,Med5|Med3|Med2,,,,
dataset_699,Dataset,Drug Ontology,,,,
field_699,Field,synonyms,,,,
dcfield_699,DublinCore,relation,,,,
value_699,Value,Med4|Med2|Med1,,,,
dataset_700,Dataset,Drug Ontology,,,,
field_700,Field,synonyms,,,,
dcfield_700,DublinCore,relation,,,,
value_700,Value,Med1|Med5|Med4,,,,
dataset_701,Dataset,Drug Ontology,,,,
field_701,Field,synonyms,,,,
dcfield_701,DublinCore,relation,,,,
value_701,Value,Med1|Med2|Med4,,,,
dataset_702,Dataset,Drug Ontology,,,,
field_702,Field,synonyms,,,,
dcfield_702,DublinCore,relation,,,,
value_702,Value,Med1|Med5|Med2,,,,
dataset_703,Dataset,Drug Ontology,,,,
field_703,Field,synonyms,,,,
dcfield_703,DublinCore,relation,,,,
value_703,Value,Med2|Med5|Med3,,,,
dataset_704,Dataset,Drug Ontology,,,,
field_704,Field,synonyms,,,,
dcfield_704,DublinCore,relation,,,,
value_704,Value,Med4|Med1|Med2,,,,
